SK_ID_CURR,CODE_GENDER,AMT_ANNUITY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_MODE,LIVINGAREA_MODE,TOTALAREA_MODE,DEF_30_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,CREDIT_TO_ANNUITY_RATIO,CREDIT_TO_GOODS_RATIO,ANNUITY_TO_INCOME_RATIO,INCOME_TO_BIRTH_RATIO,NAME_EDUCATION_TYPE_Highereducation,NAME_FAMILY_STATUS_Married,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_AMT_CREDIT_SUM_MAX,BURO_AMT_CREDIT_SUM_DEBT_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,BURO_CREDIT_TYPE_Mortgage_MEAN,BURO_STATUS_0_MEAN_MEAN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,ACTIVE_AMT_CREDIT_SUM_MEAN,ACTIVE_AMT_CREDIT_SUM_SUM,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,ACTIVE_MONTHS_BALANCE_SIZE_MEAN,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_ENDDATE_MAX,CLOSED_DAYS_CREDIT_UPDATE_MEAN,CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_MEAN,CLOSED_AMT_CREDIT_SUM_SUM,PREV_AMT_ANNUITY_MIN,PREV_APP_CREDIT_PERC_MAX,PREV_AMT_GOODS_PRICE_MIN,PREV_HOUR_APPR_PROCESS_START_MAX,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MAX,PREV_CNT_PAYMENT_SUM,PREV_NAME_YIELD_GROUP_low_action_MEAN,APPROVED_AMT_ANNUITY_MAX,APPROVED_APP_CREDIT_PERC_MIN,APPROVED_APP_CREDIT_PERC_MAX,APPROVED_AMT_DOWN_PAYMENT_MAX,APPROVED_AMT_GOODS_PRICE_MAX,APPROVED_DAYS_DECISION_MAX,APPROVED_CNT_PAYMENT_MEAN,REFUSED_AMT_CREDIT_MIN,REFUSED_APP_CREDIT_PERC_MIN,REFUSED_DAYS_DECISION_MAX,POS_MONTHS_BALANCE_MEAN,POS_SK_DPD_DEF_MEAN,POS_COUNT,INSTAL_DPD_MEAN,INSTAL_DBD_MEAN,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_MEAN,INSTAL_PAYMENT_PERC_SUM,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_AMT_INSTALMENT_MAX,INSTAL_AMT_INSTALMENT_MEAN,INSTAL_AMT_INSTALMENT_SUM,INSTAL_AMT_PAYMENT_MIN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,INSTAL_DAYS_ENTRY_PAYMENT_SUM,CC_AMT_BALANCE_MEAN,CC_AMT_PAYMENT_CURRENT_SUM,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_VAR,PROBA,PREDICTION
286276,0,21438.0,0.018634001,-15795,-5340.0,-5196.0,-3802,10.0,2,,0.196418136,0.631354511,,,,0.0,-666.0,25.64987373,1.197999954,0.105866663,-12.82051277,0,1,-704.0,36.5,279000.0,63427.5,0.5,0.0,0.0,,-1232.0,595.0,595.0,-36.0,,279000.0,279000.0,0.0,,-704.0,,-522.0,-651.0,,18194.58008,18194.58008,4934.339844,1.06733644,22468.5,10.0,-2602.0,-666.0,41.0,0.0,11292.52539,0.0,1.06733644,2250.0,135000.0,-666.0,13.66666698,,,,-26.7142849,0.0,28.0,0.0,14.48148155,391.0,1.0,27.0,0.0,0.0,0.0,11292.52539,10114.78711,273099.25,4926.330078,-14.0,-20008.0,0.0,,,0.0,0.0,0.6881169700995764,1
346484,1,37800.0,0.022624999,-14493,-1768.0,-8478.0,-4571,,2,0.235892117,0.486256093,0.562060475,0.977199972,0.096699998,0.079400003,0.0,-1520.0,34.08333206,1.145200014,0.280000001,-9.31484127,0,1,-257.0,-1150.099976,225000.0,23553.0,0.100000001,0.0,0.0,0.282600522,-841.0,604.0,604.0,-17.0,,225000.0,225000.0,0.0,28.0,-257.0,808364.125,108.0,-1087.333374,795.375,54905.14844,494146.3438,2829.554932,,35046.0,18.0,-1520.0,-43.0,88.0,0.142857149,45414.89844,0.895929396,1.250080228,20344.5,1129500.0,-137.0,17.60000038,40410.0,1.0,-1513.0,-30.20833397,0.0,24.0,0.5,14.13636398,311.0,0.954545438,21.0,12393.0,563.3202273,12393.045,1292185.5,71329.69531,1569253.375,0.045000002,-25.0,-20852.0,,,,,,0.1057565732347465,0
357434,1,36076.5,0.028663,-20844,-2063.0,-14791.0,-4069,17.0,2,0.877577186,0.645928741,0.52269733,0.977199972,0.126499996,0.230100006,0.0,-3467.0,10.60246944,1.0,0.200424999,-8.635578156,1,1,-298.0,675.7000122,2092500.0,205453.125,0.400000006,0.0,0.0,,-442.0,-1511.0,12881.0,-13.75,0.0,622010.25,2488041.0,0.0,,-298.0,786419.375,-86.0,-941.166687,0.0,589097.25,3534583.5,11962.70996,1.0,69619.5,9.0,-244.0,-244.0,6.0,1.0,11962.70996,1.0,1.0,0.0,69619.5,-244.0,6.0,,,,-5.5,0.0,6.0,0.0,16.66666603,100.0,1.0,6.0,0.0,0.0,0.0,11962.70996,11962.16211,71772.97656,11959.4248,-78.0,-934.0,,,,,,0.02940374734354485,0
124449,1,43191.0,0.00702,-10125,-1142.0,-1355.0,-2792,,2,0.313040018,0.438344538,0.315472156,,,,0.0,-573.0,12.61929607,1.211199999,0.239950001,-17.77777863,0,0,-172.0,2321.600098,5472000.0,1091001.6,0.400000006,0.0,0.200000003,0.326984137,-172.0,1230.0,7133.0,-32.5,,2736000.0,5472000.0,0.0,12.0,-259.0,122323.0,1567.0,-117.0,3634.784912,269823.0,809469.0,2250.0,,45000.0,17.0,-573.0,-3.0,58.0,0.0,35004.82422,0.764627337,1.0,0.0,337500.0,-277.0,19.33333397,45000.0,1.0,-276.0,-12.0,0.0,15.0,0.214285716,10.64285755,149.0,0.928571403,13.0,33718.94922,2500.344643,35004.825,375675.2188,61936.67969,867113.5,1285.875,-171.0,-5150.0,,,,,,0.5727391369800641,1
108717,1,6066.0,0.00702,-18399,-5510.0,-3809.0,-1921,,2,,0.388169527,0.130128548,,,,0.0,-112.0,37.09198761,1.0,0.035473686,-9.293983459,0,0,-346.0,3310.875,369000.0,72518.14286,0.444444448,0.0,0.0,,-346.0,20.0,31075.0,-22.5,5362.515137,197970.0781,791880.3125,0.0,,-874.0,425147.0,-509.0,-754.4000244,7583.774902,78230.25781,391151.2813,2269.754883,,20974.5,12.0,-2538.0,-112.0,58.0,0.0,2269.754883,1.026651978,1.026651978,2101.5,20974.5,-2538.0,10.0,545040.0,0.825627506,-140.0,-84.68421173,0.0,19.0,0.454545468,8.0,176.0,0.818181813,18.0,2211.074951,411.2877273,9048.33,5629.77002,2602.47876,57254.53516,58.68000031,-2234.0,-55434.0,,,,,,0.4190114483959662,0
151945,0,30069.0,0.019688999,-18182,-5014.0,-1166.0,-1724,7.0,2,0.369355559,0.607754707,0.591976643,,,,0.0,-2555.0,25.69709587,1.396000028,0.190914288,-8.662413597,0,1,-144.0,460.0,810000.0,232472.5714,0.285714298,0.0,0.0,,-144.0,1559.0,1682.0,-32.0,,636750.0,1273500.0,0.0,,-282.0,617165.3125,586.0,-415.6000061,0.0,428337.0,2141685.0,4146.075195,1.111850858,37575.0,15.0,-2846.0,-351.0,88.0,0.0,21962.92578,0.821298599,1.111850858,4149.0,472500.0,-353.0,17.60000038,,,,-62.7142868,0.0,35.0,0.967741907,8.0,248.0,0.935483873,29.0,4164.524902,279.1712903,8654.31,99659.96875,8093.57373,250900.7813,343.7099915,-350.0,-62834.0,,,,,,0.31296994979897214,0
141442,0,24268.5,0.019100999,-19311,-933.0,-10487.0,-2853,,2,,0.618429482,0.687932849,,,,0.0,-888.0,9.236231804,1.15839529,0.215719998,-5.825695038,0,1,-608.0,-452.6666565,75600.0,0.0,0.333333343,0.0,0.0,0.180116966,-905.0,374.0,374.0,-109.0,,67500.0,67500.0,0.0,30.0,-608.0,632812.5,-365.0,-858.5,6341.939941,59160.23828,118320.4766,38624.89453,0.926612318,585000.0,17.0,-888.0,-888.0,24.0,0.0,38624.89453,0.926612318,0.926612318,,585000.0,-888.0,24.0,,,,-17.0,0.0,25.0,1.387096763,8.903225899,276.0,0.774193525,24.0,38622.69141,8721.750484,270374.265,38624.89453,38607.02734,1196817.75,2.204999924,-172.0,-15611.0,,,,,,0.17721022533154268,0
184658,1,28354.5,0.011703,-15708,-5204.0,-9844.0,-4593,,2,0.459004581,0.352361143,0.389338791,0.976700008,0.075400002,0.072099999,0.0,-513.0,27.71242714,1.343199968,0.126019999,-14.32391167,0,0,-617.0,371.2941284,686250.0,71200.0,0.470588237,0.0,0.0,0.591399252,-617.0,-672.0,9965.0,-151.875,11835.0,330525.0,2644200.0,0.0,29.875,-807.0,339164.7813,46.0,-1471.666626,2514.600098,144006.8125,1296061.375,17158.45508,1.054145455,178110.0,14.0,-513.0,-288.0,108.0,0.0,17158.45508,1.054145455,1.054145455,22500.0,178110.0,-513.0,12.0,436032.0,0.825627506,-288.0,-11.0,0.0,13.0,0.0,13.08333302,157.0,1.0,12.0,0.0,0.0,0.0,17158.45508,17157.71289,205892.5469,17149.54492,-160.0,-3961.0,,,,,,0.19841041307843107,0
119008,1,16447.5,0.046220001,-11249,-1427.0,-4844.0,-3939,7.0,1,0.557918906,0.795243263,0.384206802,0.986100018,0.264800012,0.227500007,0.0,-3543.0,25.35485649,1.158400059,0.060916666,-24.00213432,0,0,-153.0,2263.333252,9900000.0,2193654.375,1.0,0.0,0.25,,-153.0,713.0,5124.0,-35.75,0.0,2755125.0,11020500.0,10125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02077675012527279,0
155981,1,9000.0,0.00823,-11515,-599.0,-5318.0,-3337,,2,0.333301753,0.173702568,0.086161666,,,,0.0,-215.0,20.0,1.0,0.079999998,-9.769865036,0,1,-150.0,111.75,375349.5,123598.5,0.5,0.0,0.0,,-150.0,837.0,946.0,-14.0,5276.654785,196674.75,393349.5,0.0,,-176.0,639580.5,-118.0,-163.5,,74052.0,148104.0,7090.785156,1.202020168,80325.0,16.0,-215.0,-215.0,12.0,0.0,7090.785156,1.202020168,1.202020168,13500.0,80325.0,-215.0,12.0,,,,-4.5,0.0,6.0,0.0,14.0,84.0,1.0,6.0,0.0,0.0,0.0,7090.785156,7090.785156,42544.71094,7090.785156,-43.0,-738.0,,,,,,0.8410408239408377,1
215745,0,28062.0,0.030755,-16872,-357.0,-2153.0,-379,6.0,2,0.499048144,0.571791112,0.310818255,,,,0.0,-2141.0,17.82520866,1.079203844,0.12472,-13.33570385,0,1,-369.0,727.0,360000.0,280608.57,1.0,0.0,0.0,,-369.0,727.0,727.0,-13.0,0.0,360000.0,360000.0,0.0,,,,,,,,,3677.129883,1.212856531,18706.5,19.0,-1071.0,-39.0,18.0,0.0,4035.824951,0.949737251,1.212856531,4500.0,25641.0,-496.0,6.0,,,,-21.52631569,0.0,19.0,0.0,14.9333334,224.0,1.0,15.0,0.0,0.0,0.0,7905.555176,4567.550781,68513.26563,3677.129883,-354.0,-10024.0,,,,,,0.41351527312795633,0
431271,1,13171.5,0.035792001,-21667,,-4536.0,-4514,,2,,0.377362072,0.565607965,,,,0.0,-581.0,17.42398453,1.0,0.12195833,-4.984538555,0,1,-452.0,-804.833313,216000.0,37589.4,0.166666672,0.0,0.0,0.352356911,-452.0,1374.0,1374.0,-30.0,,216000.0,216000.0,0.0,15.0,-1079.0,491575.3125,-469.0,-1283.599976,914.3325195,51076.04297,255380.2188,5585.984863,1.0,27166.5,14.0,-581.0,-581.0,6.0,0.0,5585.984863,1.0,1.0,0.0,27166.5,-581.0,6.0,,,,-16.0,0.0,7.0,0.0,7.5,45.0,1.0,6.0,0.0,0.0,0.0,5585.984863,5585.8125,33514.875,5584.950195,-408.0,-2895.0,,,,,,0.08163636262803912,0
428501,0,25447.5,0.032561,-13175,-884.0,-3108.0,-53,,1,0.123473726,0.674078286,,0.976199985,0.104500003,0.078900002,0.0,-908.0,9.425287247,1.065999985,0.141375005,-13.66223907,0,0,-173.0,-301.0,675000.0,177666.75,0.5,0.0,0.0,,-173.0,797.0,797.0,-22.5,0.0,429750.0,859500.0,10813.9275,,-2129.0,0.0,-1399.0,-1241.5,13556.25,225000.0,450000.0,6040.484863,1.011131763,53955.0,18.0,-2859.0,-44.0,137.0,0.083333336,33279.30078,0.813140333,1.011131763,5400.0,337500.0,-44.0,11.5,82611.0,0.817082465,-44.0,-40.57303238,0.011235955,89.0,3.453781605,8.336134911,992.0,0.806722701,96.0,15966.94531,2707.865546,322236.0,341996.6563,17950.81836,2136147.25,51.61500168,-18.0,-162532.0,0.0,58719.14844,0.07692308,0.125,0.116666667,0.3963984269169301,0
417106,1,11250.0,0.030755,-11260,-1312.0,-1327.0,-3546,,2,0.341936052,0.716469944,,,,,0.0,0.0,20.0,1.0,0.125,-7.992895126,1,0,-227.0,-487.3999939,80959.5,0.0,0.0,0.0,0.0,,,,,,,,,,,-227.0,112645.5,-43.0,-442.3999939,0.0,57550.4375,287752.1875,4346.595215,0.909919143,35955.0,11.0,-223.0,-223.0,10.0,0.0,4346.595215,0.909919143,0.909919143,0.0,35955.0,-223.0,10.0,,,,-5.0,0.0,7.0,0.0,12.5714283,88.0,1.0,7.0,0.0,0.0,0.0,4346.595215,4346.595215,30426.16406,4346.595215,-26.0,-802.0,,,,,,0.09491062230894606,0
238918,1,13378.5,0.008625,-21253,,-10979.0,-4724,,2,,0.452100694,0.492060095,,,,0.0,-539.0,23.37840652,1.158400059,0.084942855,-7.410718441,0,1,-86.0,296.0,342103.5,18855.0,0.100000001,0.0,0.0,,-86.0,279.0,279.0,-21.0,0.0,180000.0,180000.0,0.0,,-360.0,531810.5,10597.0,-770.666687,0.0,126234.8828,1136113.875,4500.0,3.5,75591.0,16.0,-539.0,-101.0,30.0,0.142857149,16497.26953,0.920901716,3.5,0.0,315000.0,-155.0,7.5,315000.0,1.0,-155.0,-9.5,0.0,24.0,0.0,10.76190472,226.0,1.0,21.0,0.0,0.0,0.0,24267.82422,14321.80469,300757.9063,12183.03027,-9.0,-5889.0,0.0,,,0.0,0.0,0.03004353521317416,0
305519,1,18571.5,0.015221,-20675,,-1187.0,-3491,,2,,0.481619537,0.073472641,0.998000026,0.358200014,0.37529999,0.0,-2726.0,9.692270279,1.0,0.206349999,-4.353083611,0,1,-137.0,1589.0,688500.0,347775.75,1.0,0.0,0.0,0.774999976,-137.0,1589.0,1589.0,-23.0,45.0,383002.625,766005.25,9201.69,6.5,,,,,,,,4534.470215,1.834852815,55246.5,17.0,-2726.0,-2145.0,20.0,0.0,10443.19531,1.012340903,1.834852815,27000.0,93393.0,-2145.0,10.0,,,,-70.3888855,0.0,18.0,0.235294119,7.588235378,129.0,0.941176474,16.0,9954.584961,614.3055882,10443.195,22273.38086,10091.99902,171563.9844,488.6099854,-1785.0,-35957.0,,,,,,0.2873943182391141,0
451305,0,61605.0,0.072508,-19732,-5568.0,-8922.0,-1533,2.0,1,,0.709619939,0.749021709,0.971199989,0.081500001,0.064300001,0.0,0.0,28.76961327,1.158400059,0.210615382,-14.82363701,1,1,-300.0,209.3333282,1125000.0,58382.685,0.5,0.0,0.0,0.0,-300.0,163.0,1552.0,-31.0,0.0,345000.0,1035000.0,9117.315,10.0,-489.0,815376.3125,181.0,-1170.666626,0.0,913500.0,2740500.0,,,,,,,,,,,,,,,,,,,-92.5,0.0,8.0,0.112359554,6.752809048,601.0,0.977528095,87.0,6750.0,242.6966292,21600.0,10800.0,4166.113281,370784.0625,30.95999908,-1094.0,-195283.0,30814.10547,322278.6563,0.031578947,0.031578947,0.05218365,0.08236053413863145,0
124216,0,31653.0,0.018634001,-16644,-718.0,-6974.0,-154,,2,0.525744975,0.709448636,,0.983099997,0.103799999,0.105300002,0.0,-1794.0,34.0631218,1.197999954,0.14068,-13.51838493,0,0,-277.0,1564.0,135000.0,50874.57,1.0,0.0,0.0,,-277.0,1564.0,1564.0,-17.0,0.0,135000.0,135000.0,84125.43,,,,,,,,,8975.655273,0.967480302,115938.0,13.0,-2317.0,-86.0,42.0,0.0,28062.26953,0.92660898,1.0,11596.5,463500.0,-86.0,14.0,,,,-61.0,0.0,20.0,0.649999976,5.650000095,113.0,1.0,20.0,0.0,0.0,0.0,28062.26953,10865.17383,217303.4688,8592.794922,-31.0,-36740.0,0.0,,,0.0,0.0,0.1910774374119758,0
263453,0,35694.0,0.02461,-17100,-137.0,-3611.0,-657,,2,0.332642108,0.485212773,0.806149304,,,,0.0,-2078.0,25.21432114,1.0,0.264400005,-7.894736767,0,0,-2217.0,-1995.0,30420.0,,0.0,0.0,0.0,,,,,,,,,,,-2217.0,,-1995.0,-1994.0,0.0,30420.0,30420.0,3857.534912,1.111111164,32130.0,15.0,-2357.0,-21.0,70.0,0.0,26317.5293,0.86325866,1.111111164,23850.0,684000.0,-21.0,23.33333397,,,,-37.59090805,0.0,22.0,0.0,12.4285717,261.0,1.0,21.0,0.0,0.0,0.0,22005.90039,13362.40918,280610.5938,3840.975098,-121.0,-24763.0,,,,,,0.1595918975143722,0
454570,1,24259.5,0.035792001,-14870,-2179.0,-3361.0,-4496,17.0,2,0.539378464,0.697706223,0.50648421,,,,1.0,-1605.0,26.38471603,1.422399998,0.119800001,-13.61802292,0,1,-159.0,-326.8125,1350000.0,7204.639091,0.24242425,0.0,0.0,,-159.0,-719.0,1380.0,-267.0,0.0,230906.25,1847250.0,33155.0325,,-324.0,284931.2813,729.0,-599.0,1918.214966,257265.3438,6431634.0,4065.975098,1.207440138,19305.0,21.0,-2617.0,-131.0,236.0,0.083333336,36670.05078,0.0,1.207440138,6750.0,1035000.0,-131.0,22.22222137,157500.0,0.0,-1812.0,-42.9610405,0.0,77.0,0.194968551,7.779874325,1237.0,0.96226418,153.0,23332.58984,881.6892453,140188.59,996716.1875,17509.79102,2784057.0,32.17499924,-19.0,-205592.0,12151.07422,270064.7188,0.112499997,0.112499997,0.227689877,0.18078977260363852,0
120995,1,21109.5,0.020245999,-16237,-1028.0,-6389.0,-3311,,3,,0.37823078,0.211550757,,,,0.0,-554.0,21.31741714,1.0,0.117275,-11.08579159,0,1,-44.0,258.0,360000.0,185422.5,1.0,0.0,0.0,,-44.0,258.0,258.0,-12.5,0.0,230796.0,461592.0,40763.25,,,,,,,,,7459.424805,1.0,68791.5,9.0,-554.0,-221.0,72.0,0.0,54105.48047,0.90450269,1.0,0.0,1287000.0,-322.0,30.0,239850.0,0.938086331,-221.0,-11.4375,0.0,16.0,0.13333334,39.86666489,598.0,0.933333337,14.0,6855.390137,497.295,7459.425,1318285.5,97957.0,1469355.0,604.0349731,-195.0,-5699.0,,,,,,0.6751401050599007,1
217322,1,40320.0,0.02461,-12608,-1101.0,-701.0,-3112,,2,,0.540227652,0.719490767,0.962800026,0.0143,0.0118,0.0,0.0,20.71875,1.237599969,0.358399987,-8.922905922,0,1,-798.0,1129.800049,9675000.0,3197505.6,0.400000006,0.0,0.400000006,,-798.0,6507.0,6507.0,-328.0,,9675000.0,19350000.0,0.0,,-2468.0,47708.33203,-2133.0,-790.0,,46792.53125,140377.5938,6282.944824,1.238685131,32310.0,19.0,-2718.0,-720.0,12.0,0.0,9478.575195,0.946729958,1.238685131,13500.0,58500.0,-720.0,6.0,,,,-55.93333435,0.0,15.0,0.0,7.916666508,95.0,1.0,12.0,0.0,0.0,0.0,9478.575195,7879.297363,94551.57031,6280.964844,-546.0,-19451.0,,,,,,0.1336816550156607,0
320952,1,41949.0,0.007114,-15883,-422.0,-6762.0,-4160,,2,,0.259601623,0.81282258,0.985599995,0.089599997,0.082900003,0.0,0.0,17.3653717,1.079200029,0.372880012,-7.083044529,0,0,-1451.0,-1458.333374,157500.0,0.0,0.0,0.0,0.0,0.104166664,,,,,,,,,,-1451.0,86530.33594,-1298.0,-1274.666626,,114162.0,342486.0,,,,,,,,,,,,,,,,,,,-93.0,0.0,7.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,8230.995117,5179.049805,20716.19922,4161.734863,-2813.0,-11432.0,,,,,,0.29427428805898775,0
307843,1,14148.0,0.028663,-20960,,-6099.0,-4208,,2,,0.622954845,0.445396245,0.980099976,0.0152,0.0124,1.0,-1626.0,10.17175579,1.065999985,0.209600002,-3.220419884,0,0,-64.0,-574.833313,151200.0,24424.2,0.166666672,0.0,0.0,,-64.0,671.0,671.0,-29.0,0.0,151200.0,151200.0,0.0,,-293.0,1101098.25,220.0,-937.5999756,0.0,59460.30078,297301.5,10925.09961,1.00179112,98158.5,11.0,-1626.0,-1626.0,12.0,0.0,10925.09961,1.00179112,1.00179112,9000.0,98158.5,-1626.0,12.0,,,,-47.5,0.0,12.0,0.0,14.08333302,169.0,1.0,12.0,0.0,0.0,0.0,10939.58984,10926.30762,131115.6875,10925.09961,-1285.0,-17317.0,,,,,,0.0620342819369785,0
390380,1,32845.5,0.010032,-17749,-640.0,-6875.0,-1282,,2,0.583947062,0.511977553,0.323311239,0.986599982,0.082800001,0.103799999,0.0,-1.0,34.20386505,1.145201802,0.14598,-12.67677021,0,0,-228.0,205.5,1935000.0,180950.3438,0.239999995,0.0,0.0,,-228.0,-189.0,2575.0,-275.0,,863100.0,5178600.0,0.0,,-242.0,487310.8438,1329.0,-801.4210815,0.0,511280.1875,9714324.0,2250.0,1.187402129,45000.0,10.0,-1366.0,-196.0,16.0,0.0,12994.2002,1.0,1.187402129,16375.5,129955.5,-196.0,5.333333492,,,,-52.43999863,0.0,25.0,0.0,18.77777863,338.0,1.0,18.0,0.0,0.0,0.0,38216.78906,13519.08984,243343.625,8072.055176,-65.0,-24963.0,0.0,,,0.0,0.0,0.23209751347647353,0
189600,1,55723.5,0.035792001,-12508,-971.0,-2408.0,-4503,3.0,2,0.665417433,0.666597962,0.81282258,0.984099984,0.081100002,0.104599997,0.0,-2658.0,23.54679871,1.166319966,0.309574991,-14.39078999,1,1,-902.0,3810.5,2446200.0,0.0,0.0,0.0,0.666666687,0.028301887,,,,,,,,,,-902.0,395313.1875,7836.0,-888.5,0.0,1418355.0,8510130.0,4642.200195,1.010994911,42205.5,16.0,-2848.0,-605.0,34.0,0.0,17504.05469,0.947867274,1.010994911,9355.5,135000.0,-605.0,11.33333302,,,,-61.9743576,0.0,39.0,0.0,3.657142878,128.0,1.0,35.0,0.0,0.0,0.0,116952.0313,10854.36914,379902.9063,4576.634766,-252.0,-65489.0,,,,,,0.036643153525932684,0
435058,0,21780.0,0.026392,-20080,-1695.0,-12503.0,-3557,,2,,0.701634943,0.74630022,,,,0.0,-1627.0,20.66115761,1.0,0.138285711,-7.843625546,0,0,-429.0,-561.833313,1234462.5,0.0,0.333333343,0.0,0.0,0.410942763,-429.0,301.0,1397.0,-22.0,0.0,644681.25,1289362.5,,15.0,-997.0,444948.25,-874.0,-1242.75,0.0,67422.375,269689.5,7535.700195,1.168670654,46800.0,18.0,-1627.0,-97.0,54.0,0.0,13471.60547,1.0,1.168670654,9000.0,175455.0,-97.0,13.5,,,,-32.84615326,0.0,39.0,0.0,12.46875,399.0,1.0,32.0,0.0,0.0,0.0,35026.73828,11450.5498,366417.5938,7535.700195,-9.0,-25311.0,,,,,,0.09034948781246413,0
328901,0,45333.0,0.035792001,-17110,-349.0,-9059.0,-655,,2,,0.686801195,0.675413311,0.984099984,0.086999997,0.065700002,0.0,-1385.0,34.10363388,1.145200014,0.251850009,-10.52016354,0,1,-554.0,9168.25,10836000.0,2710663.875,0.5,0.0,0.25,,-554.0,9798.0,31183.0,-14.0,,5485500.0,10971000.0,0.0,,-2459.0,0.5,-2154.0,-1247.0,,43672.5,87345.0,18330.11914,1.036499619,158458.5,16.0,-1385.0,-1385.0,12.0,0.0,18330.11914,1.036499619,1.036499619,18000.0,158458.5,-1385.0,12.0,,,,-40.0,0.0,13.0,0.0,10.5,126.0,1.0,12.0,0.0,0.0,0.0,18330.11914,18323.16406,219877.9688,18246.64453,-1034.0,-14394.0,,,,,,0.06146038025707116,0
223198,0,16447.5,0.031328999,-9911,-1119.0,-2669.0,-1888,,2,0.197845668,0.360966027,0.139375776,0.984600008,0.069700003,0.0526,0.0,-4.0,10.81641579,1.197999954,0.132909089,-12.4861269,0,1,-181.0,670.333313,1417500.0,377922.9975,0.714285731,0.0,0.0,,-181.0,25.0,2140.0,-18.39999962,4985.685059,541795.3125,2708976.5,0.603,,-926.0,122018.0,-422.0,-522.5,,75829.5,151659.0,5776.964844,1.01111412,50355.0,12.0,-1229.0,-1229.0,12.0,0.0,5776.964844,1.01111412,1.01111412,5040.0,50355.0,-1229.0,12.0,,,,-35.0,0.0,11.0,7.9375,6.375,102.0,0.625,10.0,5630.89502,2166.361875,34661.79,16366.27539,6438.796875,103020.75,146.0700073,-928.0,-16723.0,,,,,,0.7437241232673374,1
222435,1,15498.0,0.011657,-16887,-108.0,-379.0,-392,,1,,0.717282116,0.74630022,0.980599999,0.119199999,0.100400001,0.0,-659.0,9.285714149,1.065999985,0.137759998,-6.661929131,0,1,-352.0,-1065.0,243000.0,110250.0,0.5,0.0,0.0,,-352.0,,,-11.0,,243000.0,243000.0,,,-1157.0,,-1065.0,-1065.0,,17955.0,17955.0,9231.254883,0.961904764,44955.0,17.0,-659.0,-371.0,54.0,0.0,9231.254883,0.942986608,0.942986608,4495.5,44955.0,-659.0,6.0,78552.0,0.859303415,-371.0,-18.5,0.0,8.0,0.0,14.16666698,85.0,1.0,6.0,0.0,0.0,0.0,9231.254883,9228.705078,55372.23047,9215.955078,-491.0,-3403.0,,,,,,0.11380550773962336,0
107039,0,20281.5,0.015221,-12854,-5413.0,-2067.0,-3887,8.0,2,0.257754654,0.692236304,0.584990025,0.982599974,0.118100002,0.098800004,0.0,-1497.0,10.04659462,1.131999969,0.166925922,-9.452310562,0,1,-36.0,-490.6666565,1125000.0,127982.49,0.384615391,0.0,0.0,,-36.0,-28.0,1660.0,-34.79999924,0.0,448366.5,2241832.5,19350.0,,-839.0,234563.0781,-541.0,-1054.0,1332.0,64207.62109,513660.9688,2552.219971,1.799703598,13905.0,14.0,-2405.0,-113.0,36.0,0.0,6663.734863,0.904518306,1.799703598,18000.0,54382.5,-113.0,9.0,,,,-53.46154022,0.0,26.0,1.120000005,8.720000267,218.0,0.879999995,22.0,5049.27002,800.0082,20000.205,45011.51953,7128.980957,178224.5313,1614.464966,-37.0,-40809.0,,,,,,0.12604992347006955,0
